Rlevel,Tlevel,Slevel,Frequency,Alevel,Blevel,Sklevel,Kulevel,Nllevel,SSlevel
0.6521456997226321,0.997905067844196,0.0,1.0,0.859355696755616,0.15,0.361272994397503,-1.22389904984744,2.9028776560302603e-06,0.9886308891587009
0.6881326552197379,0.733780991343365,0.0,1.0,0.758213922208506,1.0,0.0284520070112645,-1.2031387759413301,0.9230395008214691,0.957061874441585
0.7311169160569442,0.849616444203443,0.0,1.0,0.50246185695349,0.0,0.775271926908391,-0.31984529312097104,0.219638741002816,0.9626323220710009
0.696747395057766,0.821706713727046,0.0,1.0,0.0977787543197633,0.0,0.353199987971736,-1.2136594816906898,0.44329233808107504,0.9534068302624901
0.7546146886374809,0.5665962845347691,0.0,1.0,0.4016213149457079,0.0,0.7046575574427191,0.28999996649499105,0.26064515964145196,0.7832405989360219
0.5407378583158571,0.8354226841380529,0.0,1.0,0.5147074598013449,1.0,0.189066579022651,-1.2147906451862,0.0563143459872898,0.9599159627487059
0.529144022544956,0.8781170788108149,0.0,1.0,0.811223286572091,0.5,0.40101813189260205,-1.26971832600686,0.779725319935729,0.9717111701718419
0.5359301600043139,0.9306699087545199,0.0,1.0,0.44458959449163704,0.9,0.319889555710976,-1.5029886851661798,0.0014535730496622,0.9779138933634409
0.879391592485563,0.8866877566922359,0.0,1.0,0.602134703065327,0.0,0.943256308678534,0.908913735814871,0.00985132568167568,0.9701003162297891
0.7142074792985591,0.409816883383223,0.0,1.0,0.38592007209941104,0.0,0.552646950216475,-0.8776117085923419,0.206411695648255,0.769671264962102
0.6382702530958729,0.703735893663801,0.0,1.0,0.3583969031023571,1.0,0.4506056961190689,-1.06750391761969,0.219864392633117,0.9282514693082479
0.5621841949764079,0.9377153815787901,0.0,1.0,0.812981408113107,1.0,0.46568738681582705,-1.35138896980907,0.0577315367031803,0.9833772143651651
0.547476705397064,0.798444035494428,0.0,1.0,0.653093339480196,1.0,0.434815495665539,-1.08137151572707,0.455428407629433,0.9513046490366259
0.4658214881971429,0.8503957328821721,0.0,1.0,0.8299669549099709,1.0,0.138340507729037,-0.949759214284448,0.7186842496299051,0.97242558158962
0.5790893545754399,0.8637217402886149,0.0,1.0,0.29578044410741494,0.05,0.13982368686383498,-1.4480975043628301,0.0899992763833152,0.9667319704023092
0.7693074271335791,0.896185364134082,0.0,1.0,0.38849231035085,1.0,0.536102079173546,-0.520649696739093,0.46834670194341205,0.976355903387237
0.519059141402867,0.8644682703780191,0.0,1.0,0.7323214520580341,0.0,0.21479737247305103,-1.0391452391465699,0.405977788729854,0.967967219289067
0.534409723262658,0.8060613697740391,0.0,1.0,0.5121139559946679,0.0,0.330961496124774,-1.1939004800481898,0.0101386179136739,0.9515961781056179
0.599797786636317,0.820287468100889,0.0,1.0,0.673159159244986,0.0,0.502585775687709,-0.659695702609996,0.32257296458956,0.960697491503727
0.643134567866105,0.749252979303735,0.0,1.0,0.395960446465581,1.0,0.0237617670913605,-1.4717794421345498,0.673724106557136,0.9485538308282461
0.789425844246332,0.7683907328693481,0.0,1.0,0.6503375936900679,0.0,0.874453620960968,-0.594711462963668,0.7651615753450891,0.9373134492036371
0.6860957454105591,0.90135334539472,0.0,1.0,0.26669330033879196,0.3,0.327403574520742,-0.831267464692999,0.6389304106379871,0.9729565478013341
0.9080553833247791,0.474217242158866,0.0,1.0,0.09129237494807901,0.65,0.276142449615132,0.353088855869008,0.49614749652897405,0.5423594687630809
0.571656729351353,0.8652612819790941,0.0,1.0,0.666123723464349,1.0,0.246454635327274,-0.6732777335040779,0.647838217693011,0.9709647256254008
0.614451055102712,0.7331881563684879,0.0,1.0,0.7307532847407141,1.0,0.223933910210117,-1.4312207028560502,0.501694021344845,0.948865011903965
0.530398317645224,0.9272986951373079,0.0,1.0,0.5613646179642651,1.0,0.308518254528094,-1.36409109859929,0.0014958736427654901,0.9797070597383399
0.802690566861542,0.7612894428440009,0.0,1.0,0.419200463414001,0.0,0.9267779627093851,-0.6073010213956589,0.177618429276079,0.939225112914419
0.6215582833016771,0.816083023227413,0.0,1.0,0.648718115833926,0.5,0.213214491559742,-0.8482248056027021,0.874078879441586,0.9521358721059809
0.680925031380043,0.79316500431991,0.0,1.0,0.471419558424508,0.0,0.255444424721697,-1.03030964951574,0.0489754064213416,0.9259464764589721
0.7794570608833291,0.593789184702052,0.0,1.0,0.5919615933575839,1.0,0.885110867548207,0.590710175963546,0.7486758495621879,0.9124967336384291
0.647573058946849,0.770008176116841,0.0,1.0,0.7351662119627149,1.0,0.49113644605447904,-0.6570916031109979,0.288797829179401,0.956889078149008
0.8785535421036321,0.4126990729950061,0.0,1.0,0.441622797898312,0.0,0.14714324511842,-1.4329707554473798,0.628918907082834,0.7810558118508599
0.6687667991920571,0.7575925001962379,0.0,1.0,0.629257404105107,0.0,0.6204412585245799,-0.619950179070523,0.9777435336313921,0.954502516466552
0.673651804864431,0.8338879921593331,0.0,1.0,0.511104972075329,0.05,0.130846061839159,-1.60163873049106,0.952685698221319,0.96728087785669
0.806514147308296,0.5425347057565549,0.0,1.0,0.49860805365270794,1.0,0.500018673983909,0.252365202718642,0.0911035481461279,0.8969289665827959
0.7365839431091121,0.8631849847992629,0.0,1.0,0.371732470756242,1.0,0.276064541137708,-1.25672889804722,0.821050815104762,0.9727599549632059
0.7544708642919491,0.592776536676553,0.0,1.0,0.5716129866208121,0.1,0.315221933844407,-0.837342504417028,0.7142475967796379,0.900426287371075
0.770166672287751,0.532180257041625,0.0,1.0,0.476685691741395,1.0,0.809986655263518,-0.0560374963838259,0.988830225674657,0.832286456011328
0.781986244270131,0.8071339255767171,0.0,1.0,0.591574654413917,0.0,0.43507278660724996,-0.9194498695708921,0.9836905069299641,0.9677145800532221
0.6832086757452049,0.7386510090727461,0.0,1.0,0.339105589259204,1.0,0.6031532237952011,-0.463975359644271,0.5131409550094059,0.9119258081255992
0.5680339039507339,0.89489044081468,0.0,1.0,0.527557961787751,1.0,0.631483411333277,-1.1438925783191598,0.00308568219636229,0.971762308360197
0.6909196621028412,0.9977199931164878,0.0,1.0,0.581128721030717,0.35,0.25494986460192104,-1.1460650379792499,0.179927430054285,0.988083816464528
0.8016051903570122,0.950762654044607,0.0,1.0,0.629571405735979,0.05,0.43304651376847497,-0.20134530200367998,0.461531491013783,0.976509931614195
0.691639790418217,0.989116411778163,0.0,1.0,0.716140314307757,0.0,0.723585476337322,-0.705415255138091,0.316920756695018,0.9868455298854351
0.678278790557968,0.9983883523672041,0.0,1.0,0.3847143731418739,0.8,0.07299100183421099,-1.3053866570530601,0.8148472321338059,0.9884748549857192
0.7417057956483559,0.7904337772346379,0.0,1.0,0.5364220070515251,0.0,0.5938157868466309,-0.11355626630694801,0.000256807672844972,0.909603133433823
0.7469044659799191,0.8468460174365379,0.0,1.0,0.45947839467366597,1.0,0.10830578082159698,-0.853624356512617,0.315225475743998,0.9718529074000101
0.683268082497161,0.9927947599864,0.0,1.0,0.41902931049800607,0.5,0.327750582022933,-1.0554230268074498,0.0207908014828493,0.987588894546379
0.796935427248058,0.32320760789140196,0.0,1.0,0.210105254854056,0.0,0.147740421405417,-0.9797086136102,0.0368117436480544,0.5000458301292391
0.6760189822918421,0.9928929049437479,0.0,1.0,0.667794568746128,0.0,0.5106999846554461,-1.1208356965485802,0.44441932691269004,0.9873099867517829
0.692100050043651,0.9045393814894069,0.0,1.0,0.639006119430027,0.0,0.5470256107510539,-0.875297381057225,0.21381881310487802,0.979942381049529
0.694569896962696,0.983937777953184,0.0,1.0,0.730506829055585,0.0,0.5232746370490711,-1.05285976418272,0.6097370730936711,0.987140616174923
0.7171709915418158,0.7155166680035071,0.0,1.0,0.528312772350866,1.0,0.961492386423877,0.481138224354747,0.4279253477055371,0.9087587408098058
0.624587689653651,0.97636163627563,0.0,1.0,0.56723376900573,0.65,0.0210458405282654,-1.55300710152904,0.484538453836081,0.9868230608689159
0.677209047315665,0.9966433212891801,0.0,1.0,0.7309476375787181,0.5,0.240307604542094,-1.1786661907401599,0.5279838220789971,0.988220145226856
0.8019716622862,0.898622169984408,0.0,1.0,0.29191994413974703,0.0,1.1509199523726799,0.44990209646771,0.9266942213449441,0.970022235440225
0.5969752114632451,0.9923852625347109,0.0,1.0,0.6384398356084809,0.55,0.11602375346130699,-1.5446489873401201,0.031092090616431,0.9883480945459581
0.575619878273954,0.9580272556278929,0.0,1.0,0.6874761558406509,0.35,0.0263239731577787,-1.6554551763097,0.00042611847137652404,0.983173769676975
0.445174347694739,0.9382914158901121,0.0,1.0,0.82548420623759,1.0,0.46856362071807206,-1.00239252106924,0.8662106659550101,0.981188609215357
0.646746167489759,0.903775538389616,0.0,1.0,0.537676657016775,0.0,0.5710223906491421,-1.12101282825303,0.273438733086028,0.981235330578932
0.6559074971438941,0.998356832659485,0.0,1.0,0.6270488989853941,1.0,0.0218046249005618,-1.3740205518106001,0.0091084236079586,0.9886621215538391
0.686950258725645,0.9883107997750481,0.0,1.0,0.7176750038442791,0.0,0.6988611344235849,-0.7712561385081701,0.355051179131177,0.9869493721098609
0.6781124844734859,0.998287151216678,0.0,1.0,0.38152674818703103,0.8,0.0704787468818303,-1.3050170730945903,0.833050349457522,0.9884769940252269
0.7512371521646708,0.86652075697621,0.0,1.0,0.7269034984247591,0.0,1.3454177382539299,1.07501016479132,0.35999272301791496,0.97388902808037
0.654761471538077,0.9954673541610649,0.0,1.0,0.893617530266418,1.0,0.42323461066547297,-1.31794688071307,0.00638744290740123,0.9882231333771301
0.8560041978887171,0.8048245668268649,0.0,1.0,0.579631819673356,1.0,0.8545012189664841,0.0250015629259281,0.747718796465992,0.9381759280190821
0.651788751026055,0.9863110708334442,0.0,1.0,0.46584925721701004,0.6,0.14360850167161,-1.33189369058032,0.400107646794224,0.9872942276591891
0.765567739230055,0.988562909130798,0.0,1.0,0.48337449743854605,0.45,0.259978213675231,-0.7641404851191491,0.24077977090370997,0.986045053545546
0.791974220531905,0.898879046589619,0.0,1.0,0.348100065322433,0.0,0.650006395807763,-0.346550491164946,0.000731925367064457,0.968841237804029
0.60207050000258,0.98827426401862,0.0,1.0,0.6660199817729631,0.45,0.160178654774306,-1.5598842216277298,0.313021401519646,0.9875065048033209
0.6653317192701421,0.8653308229402401,0.0,1.0,0.6263989720656971,0.0,1.22092155779263,1.0529520236701,0.0680653825773846,0.975415319312868
0.7519448769954158,0.9847698670102571,0.0,1.0,0.670488502790472,0.4,0.230158660466788,-0.883794287300058,0.05802359055678501,0.98626146611403
0.7496116551401341,0.954003516245251,0.0,1.0,0.42057128538007604,0.0,0.7583182966164191,-0.39247255236471296,0.127597917892753,0.982685204716498
0.7383441255945021,0.9879154280028829,0.0,1.0,0.75044974010029,0.0,0.481010414460768,-0.5701958192544929,0.274773160733711,0.9862451562636171
0.737588761119798,0.9869541407880491,0.0,1.0,0.6712678991788851,0.0,0.717007369921466,-0.5248204692423339,0.116921132787819,0.9865646111605991
0.674856035714384,0.968183019232353,0.0,1.0,0.6755127091827309,0.0,0.7300849415956591,-0.803088938541848,0.284579290107714,0.986021693431139
0.500903937807981,0.974338194936537,0.0,1.0,0.540650151161483,0.0,0.41159560612846,-1.4745225477469,0.388363077325096,0.983720474381823
0.680607850453708,0.9911619891952421,0.0,1.0,0.6130251159978879,1.0,0.30189381801561105,-1.2279815659259,0.7385712354039781,0.9876782194741759
0.697961627055441,0.953600564065693,0.0,1.0,0.82403933668217,0.0,0.390841489528487,-1.27682840041858,0.975671738627318,0.9848583005666558
0.5182553654986439,0.907525915633784,0.0,1.0,0.46207779640608504,1.0,0.009067649979469959,-1.5804480481570602,0.0284831607327699,0.9810176042963629
0.6250017213998771,0.8196588208143729,0.0,1.0,0.5076607285792449,0.0,0.508806488940358,-0.794033316480084,0.055513264438687,0.9563892408316371
0.6036422421562501,0.99537125104298,0.0,1.0,0.870439935783019,0.0,0.611809236926015,-1.23267723269556,1.2637477830868e-06,0.9885034481567121
0.5791745720913329,0.781624901420462,0.0,1.0,0.634016326447504,0.0,0.7679421318978141,-0.32769880672291807,0.487947747587881,0.964738469540136
0.6716456351913679,0.9841054676434159,0.0,1.0,0.7354905647321289,1.0,0.475630514185359,-1.13475050804961,0.714216306384155,0.9867562259610569
0.600804075205675,0.983071503537048,0.0,1.0,0.5302751065053259,0.65,0.0131991498213879,-1.5914144288368002,0.0456893081256649,0.9869918042564609
0.659082827809165,0.9324951150520792,0.0,1.0,0.74358641243834,0.0,0.7039172635150149,-0.24135331547608602,0.460296700755539,0.981076539614899
0.668648719873325,0.9993072018100599,0.0,1.0,0.713081882830548,0.1,0.146147025940017,-1.3426794822176698,0.201667222874601,0.988545445487447
0.661787173945339,0.99973734150114,0.0,1.0,0.824799648062118,1.0,0.0102572615264426,-1.35994115274856,0.140607753661254,0.9887508275993789
0.38116942639151297,0.992786159552057,0.0,1.0,0.845245658638726,0.0,0.245917422782808,-1.53994501966636,0.502307816485397,0.9873844993711459
0.5806614812987839,0.9955552872236779,0.0,1.0,0.879118072688593,0.0,0.19370256001721803,-1.6538997184568602,0.0120083738712394,0.9887439950517429
0.634666604189552,0.9996248554225309,0.0,1.0,0.8355857745158051,0.0,0.21436702924553,-1.4095346133616498,1.7207363442461903e-05,0.9889043686934409
0.284634787379122,0.984893833428667,0.0,1.0,0.834882391072463,0.0,0.0161544106201807,-1.37914677969995,0.61344868471416,0.982581869347836
0.6614575391681421,0.999266284894359,0.0,1.0,0.8199452548369351,1.0,0.298999239252811,-1.26976524642425,0.25452290970436997,0.9886625203729691
0.73925053103038,0.7698496401810541,0.0,1.0,0.648652618566407,0.0,1.23595702331261,1.89697774543361,0.00150455373207159,0.9340795813462021
0.559189990910406,0.9003148242259341,0.0,1.0,0.7346681621213069,0.3,0.507813646058341,-1.5943836477547602,0.495870355508997,0.980556625398162
0.49841822606393205,0.9007446762422159,0.0,1.0,0.6440416466299119,0.0,0.4667050117813879,-1.14745146583506,0.874670626095825,0.9738315155065741
0.6732472001595999,0.734378127538547,0.0,1.0,0.7485395080297491,1.0,0.408468347091514,-1.01787111888631,0.5023194696661281,0.9480542010882049
0.6791115302965911,0.846620707693646,0.0,1.0,0.739850925414134,1.0,0.183789688888894,-1.18602960242985,0.5842144959036899,0.968136706765241
0.811923416880867,0.8050520744203029,0.0,1.0,0.608096796164934,1.0,0.0608487133924658,-0.0487436397556156,0.8704833630662049,0.960148797740228
0.7321843969644241,0.787462766048792,0.0,1.0,0.7659573759221869,0.75,0.15118843333907,-1.01164536525197,0.20054799094293,0.958515378184652
0.7271058168232621,0.6423020768458321,0.0,1.0,0.452117857513558,0.0,0.7324681571381391,0.42588175130817896,0.969008682029293,0.9204873336528621
0.767796890539092,0.5644645933124661,0.0,1.0,0.451097938343575,1.0,0.4078741683223,-0.534488638906569,0.14946762581244102,0.840830064988623
0.7484857897731919,0.7026424312369351,0.0,1.0,0.605902208341673,0.45,0.33306771788036893,0.36863373044356895,0.7702465019533579,0.933415572295544
0.6778301158592139,0.9599028069071759,0.0,1.0,0.5438347795151429,0.75,0.032897730993379,-1.23760679835112,0.755757748736795,0.984048617805486
0.6839155242609171,0.932246922236454,0.0,1.0,0.650582843368695,1.0,0.127948405192586,-1.20836603341033,0.902345743491337,0.981385060248007
0.656068689482831,0.679666195998784,0.0,1.0,0.524864123672285,0.8,0.18439608221433,-0.157408185731831,0.19620961564137301,0.925788177680545
0.7640996108202059,0.8763052981437929,0.0,1.0,0.642700610160561,0.15,1.4088798703208998,1.4558890789960501,0.36018102592531304,0.971372775594002
0.692279677302462,0.721716235629202,0.0,1.0,0.707861097401359,1.0,0.35970871198931204,-0.824788432051826,0.781312342680223,0.943672696855183
0.7136836790138941,0.982222549369785,0.0,1.0,0.632275305578709,0.5,0.302769131786125,-1.04167772356199,0.9887276861094829,0.986638820203456
0.846365863709782,0.6507980697088871,0.0,1.0,0.36441575234213003,0.0,0.48184597897283504,-0.0899808029837277,0.978414955138126,0.8964079722647621
0.4364028699864221,0.947189997985801,0.0,1.0,0.688238713237562,0.0,0.21615204606396102,-1.5654435233009498,0.23027935375897798,0.976973107880567
0.678381828857344,0.8478113119267081,0.0,1.0,0.7394470960219399,1.0,0.185977259972363,-1.18014887942664,0.5832873286674539,0.9683435839011751
0.581457336184739,0.959743568603962,0.0,1.0,0.650266851808313,0.0,0.54216907333957,-1.2991185160458998,0.116431130231374,0.985775459443315
0.759893825131585,0.6877116364870949,0.0,1.0,0.6109454460168621,0.0,0.282192210414855,-1.43308643363433,0.5862710310380129,0.9288222869398021
0.677079167754236,0.959496171665701,0.0,1.0,0.542810019707533,0.75,0.0289835249360414,-1.24517440950781,0.748140814863613,0.984002643759075
0.5788391607383959,0.7444972861523291,0.0,1.0,0.7040971643958829,0.0,0.45004416343501097,-1.60142156587881,0.0167670634683064,0.9498007739576021
0.660408946628116,0.9371080122602241,0.0,1.0,0.461006030933019,0.0,0.504416996230226,-1.2346876042027402,0.8341284827598939,0.982605725202417
0.6813200860462559,0.722217144586975,0.0,1.0,0.7451436158598149,0.0,0.39727149889615604,-1.4239739042034998,0.868390259819059,0.9506934734984499
0.6077317061398481,0.8107269980692671,0.0,1.0,0.8073854934217909,1.0,0.24358154377123603,-1.20537737269027,0.7291520180060609,0.960055292703383
0.7206906390445501,0.6995725227490561,0.0,1.0,0.671970683627268,0.0,0.86341630732244,-0.526233703096171,0.184626229762455,0.9333538765707711
0.6387076263795151,0.8188564361604079,0.0,1.0,0.7852641734773059,1.0,0.334049692339472,-0.970072037015254,0.46184811699453704,0.9619052263499029
0.769448358116124,0.9696672872054171,0.0,1.0,0.6432175166637409,0.0,0.997140914644085,0.238214228042272,0.33982087118244203,0.9835417607697929
0.42659840421217704,0.933052806294502,0.0,1.0,0.718546656250861,0.45,0.0824718619353158,-1.4374574107894498,0.376075290174238,0.9820416610301171
0.7525629656221579,0.611813076279055,0.0,1.0,0.628828202668832,1.0,0.641270871319535,-0.48901936178502003,0.45075750849274204,0.913866154626111
0.7101102186018691,0.7633417496540791,0.0,1.0,0.41589978281343104,0.0,0.8487481516718471,-0.45944355540618603,0.9451530520102129,0.903486241797537
0.7350457881773069,0.8645230453108249,0.0,1.0,0.5599436777396422,1.0,0.209183896032429,-1.1456147911891699,0.8035186501666601,0.972001940370525
0.565055725116926,0.6620416839522211,0.0,1.0,0.7333889917517729,1.0,0.13204125226116198,-1.15673976547828,0.6010624554574721,0.944126020245853
0.6401963357924879,0.7734409683060609,0.0,1.0,0.7585773469227479,1.0,0.33247187052757693,-0.9151073839182641,0.462831618896681,0.9560659415459929
0.817695117527751,0.9508832716218301,0.0,1.0,0.265548947150354,0.1,0.615991371409403,-0.0791666474931327,0.0538541652385959,0.979052462333521
0.7023225379788961,0.885265400382841,0.0,1.0,0.745398204216021,0.0,1.4034853925476798,0.41810857865536494,0.555983983946451,0.975182145375205
0.752622132462749,0.898196602739388,0.0,1.0,0.695981800734739,0.7,0.30566919339981796,-0.9615208839218159,0.5066687240293181,0.9787243524923299
0.7197966296846071,0.651698882624963,0.0,1.0,0.683448736081881,1.0,0.44216418840581895,-1.15489618269996,0.401091889085861,0.9215287215546172
0.542387372112881,0.853477044765282,0.0,1.0,0.386045468691409,0.0,0.562855738428018,-0.5779352938547321,0.0938235000232724,0.9589096572731429
0.5771688416139,0.8248348177245981,0.0,1.0,0.54640494955354,0.0,0.435007402626149,-0.660040468729203,0.385199235402464,0.9570760599637859
0.721540833304885,0.6585361129331488,0.0,1.0,0.6933427446818261,1.0,0.525008713919677,-1.0941737048577,0.232723369803802,0.925959858282453
0.7867903776627829,0.5664424367389711,0.0,1.0,0.6159168080119449,1.0,0.841488723103725,0.143688911702237,0.5582179048651159,0.8993239328282471
0.7269900281762909,0.636871452250152,0.0,1.0,0.557225056409818,1.0,0.10175178345446902,-0.955202192292767,0.289440411625872,0.9006754664889441
0.78279966990853,0.500398524638567,0.0,1.0,0.32707509915142496,1.0,0.24629279330191198,0.7123570580480041,0.0222669161293398,0.87724794090149
0.8022077748180291,0.876591653326115,0.0,1.0,0.44227244724326903,0.0,1.62383220141498,3.2721524860693103,0.5913932437136229,0.9709534358090078
0.625682195145651,0.8125284050829721,0.0,1.0,0.612590326737116,0.9,0.0155538484137145,-1.57516773770628,0.134894967782479,0.9538634462347301
0.609216446510017,0.9844534059784821,0.0,1.0,0.8278886938571229,0.0,0.7888956908085459,-1.0451598666999,0.0368188048129562,0.9873501434401479
0.60496332703864,0.994876550417341,0.0,1.0,0.781547475113363,0.2,0.440561451637574,-1.44313031247874,0.0703834992958536,0.988004418726729
0.550825370110339,0.9217772570792251,0.0,1.0,0.661255937157555,0.0,0.0711065702975377,-1.7182490500478,0.8236204339031609,0.981661581054174
